insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (1, 12, 8, 2022, 4, 1, 15, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (215, 8, 2, 2024, 1, 2, 14, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (216, 16, 8, 2020, 2, 2, 6, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (217, 8, 11, 2022, 2, 1, 4, 36);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (218, 17, 1, 2023, 3, 2, 19, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (219, 28, 7, 2024, 2, 2, 20, 46);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (220, 17, 4, 2022, 4, 2, 3, 23);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (221, 17, 8, 2020, 2, 1, 21, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (222, 13, 11, 2022, 1, 2, 10, 27);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (223, 5, 11, 2023, 1, 1, 14, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (224, 19, 2, 2022, 4, 2, 5, 27);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (225, 5, 10, 2023, 4, 1, 3, 34);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (226, 10, 7, 2019, 3, 1, 13, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (227, 2, 11, 2022, 3, 1, 16, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (228, 18, 3, 2021, 2, 2, 22, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (229, 31, 8, 2022, 1, 2, 1, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (230, 27, 7, 2024, 3, 1, 14, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (231, 23, 10, 2019, 2, 2, 2, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (232, 28, 2, 2023, 1, 2, 23, 13);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (233, 30, 6, 2021, 3, 1, 16, 15);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (234, 15, 4, 2020, 3, 2, 18, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (235, 4, 2, 2024, 2, 1, 14, 35);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (236, 16, 12, 2022, 2, 2, 2, 16);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (237, 5, 5, 2019, 1, 2, 3, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (238, 28, 5, 2019, 3, 2, 8, 8);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (239, 15, 7, 2019, 1, 1, 8, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (240, 20, 1, 2020, 1, 2, 18, 35);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (241, 18, 12, 2024, 4, 1, 6, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (242, 30, 4, 2020, 3, 1, 9, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (243, 25, 4, 2020, 3, 2, 15, 19);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (244, 13, 6, 2024, 2, 2, 20, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (245, 30, 3, 2020, 4, 1, 8, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (246, 1, 9, 2023, 4, 2, 18, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (247, 2, 2, 2024, 3, 1, 22, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (248, 10, 5, 2024, 3, 1, 19, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (249, 5, 3, 2024, 4, 2, 9, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (250, 28, 5, 2019, 4, 2, 3, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (251, 14, 12, 2022, 3, 2, 21, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (252, 24, 12, 2022, 1, 2, 7, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (253, 15, 11, 2024, 2, 2, 2, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (254, 27, 9, 2023, 4, 2, 18, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (255, 26, 7, 2024, 1, 2, 12, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (256, 14, 1, 2024, 4, 2, 4, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (257, 2, 1, 2021, 4, 1, 21, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (258, 27, 10, 2021, 2, 1, 6, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (259, 29, 1, 2023, 4, 2, 16, 25);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (260, 15, 12, 2021, 4, 2, 6, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (261, 27, 1, 2022, 1, 1, 21, 8);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (262, 3, 3, 2023, 3, 2, 3, 24);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (263, 14, 5, 2021, 1, 1, 23, 49);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (264, 18, 2, 2024, 3, 2, 4, 58);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (265, 27, 3, 2019, 1, 1, 7, 56);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (266, 15, 2, 2020, 1, 1, 5, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (267, 15, 11, 2020, 1, 1, 4, 27);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (268, 16, 6, 2019, 4, 1, 23, 35);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (269, 19, 11, 2023, 4, 1, 2, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (270, 1, 6, 2021, 4, 2, 0, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (271, 24, 9, 2024, 3, 1, 5, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (272, 30, 4, 2020, 3, 2, 22, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (273, 11, 7, 2024, 1, 1, 14, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (274, 15, 3, 2021, 2, 1, 20, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (275, 23, 10, 2024, 3, 1, 22, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (276, 31, 6, 2019, 1, 1, 6, 52);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (277, 26, 7, 2019, 3, 1, 5, 53);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (278, 31, 7, 2020, 3, 1, 13, 12);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (279, 4, 10, 2023, 1, 2, 13, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (280, 5, 6, 2019, 2, 2, 0, 25);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (281, 20, 6, 2021, 3, 1, 8, 25);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (282, 10, 5, 2020, 1, 2, 20, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (283, 12, 1, 2019, 2, 2, 17, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (284, 2, 6, 2022, 1, 2, 22, 54);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (285, 26, 9, 2020, 4, 1, 19, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (286, 10, 6, 2020, 4, 2, 20, 23);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (287, 28, 9, 2023, 3, 2, 17, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (288, 12, 6, 2022, 1, 1, 4, 4);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (289, 19, 8, 2020, 1, 1, 6, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (290, 2, 12, 2024, 1, 2, 18, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (291, 3, 10, 2024, 4, 1, 12, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (292, 14, 4, 2024, 1, 1, 1, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (293, 22, 8, 2023, 2, 1, 20, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (294, 22, 5, 2023, 2, 2, 23, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (295, 23, 3, 2024, 1, 1, 5, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (296, 19, 7, 2023, 1, 1, 13, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (297, 27, 1, 2023, 1, 1, 14, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (298, 13, 8, 2021, 4, 2, 2, 23);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (299, 4, 3, 2022, 3, 1, 0, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (300, 15, 6, 2024, 1, 2, 6, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (301, 25, 2, 2024, 3, 2, 18, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (302, 29, 12, 2020, 3, 2, 2, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (303, 3, 10, 2023, 2, 2, 21, 11);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (304, 15, 7, 2023, 2, 1, 20, 8);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (305, 26, 8, 2023, 4, 2, 4, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (306, 27, 3, 2020, 2, 2, 7, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (307, 17, 12, 2022, 2, 2, 22, 12);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (308, 24, 6, 2024, 4, 1, 1, 19);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (309, 22, 12, 2023, 1, 1, 2, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (310, 16, 10, 2024, 3, 2, 9, 19);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (311, 16, 2, 2022, 1, 2, 15, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (312, 13, 1, 2019, 1, 1, 2, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (313, 18, 11, 2020, 3, 1, 11, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (314, 19, 4, 2021, 3, 1, 8, 12);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (315, 25, 2, 2020, 2, 1, 1, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (316, 24, 11, 2019, 1, 1, 15, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (317, 13, 11, 2022, 4, 2, 7, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (318, 13, 5, 2024, 1, 2, 13, 58);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (319, 23, 11, 2023, 2, 2, 12, 8);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (320, 30, 7, 2021, 1, 2, 17, 53);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (321, 5, 11, 2019, 4, 1, 4, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (322, 18, 10, 2023, 3, 2, 13, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (323, 16, 10, 2019, 2, 1, 23, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (324, 22, 10, 2023, 4, 2, 2, 16);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (325, 25, 7, 2021, 3, 2, 23, 39);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (326, 27, 10, 2021, 3, 2, 13, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (327, 6, 9, 2019, 4, 2, 8, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (328, 1, 7, 2023, 2, 1, 1, 35);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (329, 25, 10, 2022, 3, 1, 7, 49);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (330, 28, 3, 2019, 1, 1, 19, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (331, 26, 6, 2024, 2, 1, 9, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (332, 11, 9, 2024, 3, 2, 2, 22);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (333, 30, 6, 2021, 2, 1, 18, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (334, 15, 3, 2021, 2, 1, 18, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (335, 30, 7, 2020, 4, 2, 12, 56);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (336, 10, 10, 2022, 2, 1, 5, 19);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (337, 2, 12, 2019, 4, 2, 15, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (338, 6, 4, 2024, 3, 1, 21, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (339, 8, 4, 2020, 3, 1, 19, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (340, 21, 9, 2024, 3, 1, 6, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (341, 27, 1, 2020, 4, 1, 9, 36);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (342, 17, 9, 2023, 3, 2, 15, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (343, 2, 3, 2021, 1, 1, 16, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (344, 2, 3, 2022, 4, 1, 7, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (345, 1, 5, 2024, 4, 2, 14, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (346, 20, 12, 2020, 4, 1, 3, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (347, 26, 9, 2023, 2, 2, 20, 46);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (348, 14, 11, 2023, 2, 2, 12, 12);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (349, 6, 1, 2019, 4, 2, 13, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (350, 6, 2, 2021, 2, 1, 10, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (351, 5, 4, 2023, 4, 1, 21, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (352, 17, 8, 2019, 1, 2, 10, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (353, 20, 1, 2022, 2, 1, 1, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (354, 15, 10, 2024, 3, 2, 9, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (355, 23, 5, 2019, 4, 1, 9, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (356, 26, 8, 2024, 1, 1, 1, 58);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (357, 5, 2, 2023, 3, 1, 18, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (358, 31, 1, 2021, 1, 2, 7, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (359, 24, 2, 2019, 4, 1, 13, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (360, 23, 10, 2020, 2, 2, 5, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (361, 19, 8, 2020, 2, 1, 20, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (362, 14, 12, 2019, 2, 2, 22, 24);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (363, 14, 11, 2024, 1, 1, 5, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (364, 24, 9, 2021, 1, 1, 1, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (365, 13, 4, 2021, 2, 2, 9, 24);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (366, 15, 12, 2021, 4, 2, 6, 58);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (367, 30, 9, 2023, 1, 1, 11, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (368, 21, 9, 2023, 4, 2, 15, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (369, 31, 9, 2022, 4, 1, 5, 51);
