Date,Open,High,Low,Close,Adj Close,Volume
08/02/2012,2.106667,2.134,2.086,2.128667,2.128667,9355500
09/02/2012,2.133333,2.193333,2.095333,2.172,2.172,19156500
10/02/2012,2.150667,2.151333,1.989333,2.073333,2.073333,28113000
13/02/2012,2.103333,2.137333,2.06,2.099333,2.099333,17368500
14/02/2012,2.116,2.252667,2.093333,2.211333,2.211333,27162000
15/02/2012,2.206667,2.294,2.151333,2.24,2.24,41427000
16/02/2012,2.233333,2.300667,2.169333,2.278667,2.278667,33295500
17/02/2012,2.266,2.331333,2.233333,2.331333,2.331333,20650500
21/02/2012,2.324667,2.324667,2.254,2.3,2.3,17037000
22/02/2012,2.3,2.314667,2.166667,2.281333,2.281333,24819000
23/02/2012,2.266,2.331333,2.237333,2.302,2.302,12306000
24/02/2012,2.282,2.301333,2.218,2.25,2.25,14398500
27/02/2012,2.227333,2.266667,2.2,2.241333,2.241333,9090000
28/02/2012,2.242667,2.296,2.211333,2.254,2.254,9183000
29/02/2012,2.254,2.274667,2.209333,2.227333,2.227333,8035500
01/03/2012,2.234,2.3,2.220667,2.294,2.294,10552500
02/03/2012,2.293333,2.3,2.247333,2.269333,2.269333,8250000
05/03/2012,2.29,2.293333,2.230667,2.251333,2.251333,7005000
06/03/2012,2.216667,2.218667,2.174667,2.207333,2.207333,8607000
07/03/2012,2.208,2.220667,2.194,2.208,2.208,5473500
08/03/2012,2.207333,2.232667,2.202667,2.204667,2.204667,9499500
09/03/2012,2.213333,2.354,2.213333,2.316,2.316,23301000
12/03/2012,2.312667,2.419333,2.306667,2.400667,2.400667,29449500
13/03/2012,2.434,2.439333,2.366667,2.406,2.406,15024000
14/03/2012,2.4,2.4,2.32,2.352667,2.352667,12772500
15/03/2012,2.352,2.365333,2.318667,2.333333,2.333333,8574000
16/03/2012,2.326667,2.392667,2.322,2.354667,2.354667,10939500
19/03/2012,2.350667,2.354667,2.302667,2.332,2.332,15234000
20/03/2012,2.332,2.346667,2.304667,2.330667,2.330667,8505000
21/03/2012,2.329333,2.353333,2.306667,2.343333,2.343333,9108000
22/03/2012,2.331333,2.343333,2.286667,2.293333,2.293333,7836000
23/03/2012,2.284,2.308667,2.21,2.272,2.272,17559000
26/03/2012,2.372667,2.539333,2.336,2.493333,2.493333,47107500
27/03/2012,2.477333,2.663333,2.468667,2.529333,2.529333,38088000
28/03/2012,2.518667,2.562667,2.474,2.523333,2.523333,14325000
29/03/2012,2.546,2.546,2.468667,2.488667,2.488667,11946000
30/03/2012,2.501333,2.529333,2.445333,2.482667,2.482667,13296000
02/04/2012,2.488667,2.531333,2.435333,2.438667,2.438667,15429000
03/04/2012,2.446667,2.564667,2.444667,2.534,2.534,16471500
04/04/2012,2.351333,2.366,2.312667,2.333333,2.333333,67227000
05/04/2012,2.34,2.362667,2.294,2.298667,2.298667,22641000
09/04/2012,2.273333,2.286,2.206667,2.21,2.21,24835500
10/04/2012,2.21,2.256667,2.14,2.164,2.164,27715500
11/04/2012,2.216,2.219333,2.134,2.206,2.206,16582500
12/04/2012,2.251333,2.298667,2.194667,2.229333,2.229333,15508500
13/04/2012,2.262667,2.269333,2.19,2.239333,2.239333,9744000
16/04/2012,2.227333,2.246667,2.139333,2.15,2.15,16494000
17/04/2012,2.162,2.204667,2.136,2.149333,2.149333,16732500
18/04/2012,2.139333,2.183333,2.102,2.177333,2.177333,12346500
19/04/2012,2.183333,2.228667,2.166667,2.210667,2.210667,11623500
20/04/2012,2.209333,2.248667,2.196,2.210667,2.210667,12327000
23/04/2012,2.190667,2.198,2.114,2.129333,2.129333,13362000
24/04/2012,2.121333,2.146667,2.066667,2.121333,2.121333,10117500
25/04/2012,2.138,2.199333,2.138,2.194,2.194,10683000
26/04/2012,2.197333,2.234667,2.194,2.232667,2.232667,6379500
27/04/2012,2.24,2.242,2.194,2.222667,2.222667,8865000
30/04/2012,2.218,2.224,2.172,2.208667,2.208667,6208500
01/05/2012,2.208667,2.280667,2.208667,2.252,2.252,9885000
02/05/2012,2.233333,2.292667,2.226,2.262667,2.262667,7459500
03/05/2012,2.260667,2.266667,2.142,2.164,2.164,12619500
04/05/2012,2.154667,2.164,2.093333,2.122,2.122,18712500
07/05/2012,2.130667,2.172,2.107333,2.164667,2.164667,17370000
08/05/2012,2.166667,2.182,1.958,2.012667,2.012667,46458000
09/05/2012,2.02,2.051333,1.984,2.004,2.004,29218500
10/05/2012,2.198,2.312,2.16,2.197333,2.197333,83344500
11/05/2012,2.166,2.229333,2.144,2.15,2.15,18319500
14/05/2012,2.128,2.142,2.003333,2.004,2.004,20713500
15/05/2012,2.017333,2.064,1.948,1.962,1.962,23785500
16/05/2012,1.972,2.012,1.925333,1.945333,1.945333,18856500
17/05/2012,1.953333,1.986,1.882667,1.904667,1.904667,17235000
18/05/2012,1.891333,1.897333,1.788667,1.837333,1.837333,24247500
21/05/2012,1.838667,1.950667,1.808,1.918,1.918,22128000
22/05/2012,2.006667,2.089333,2,2.053333,2.053333,35493000
23/05/2012,2.037333,2.07,1.966667,2.068,2.068,18306000
24/05/2012,2.083333,2.083333,1.979333,2.018667,2.018667,16134000
25/05/2012,2.010667,2.027333,1.946667,1.987333,1.987333,11355000
29/05/2012,2.000667,2.128667,2.000667,2.112667,2.112667,24750000
30/05/2012,2.072,2.094667,2.016,2.027333,2.027333,19608000
31/05/2012,2.004667,2.019333,1.916667,1.966667,1.966667,16780500
01/06/2012,1.902,1.944,1.850667,1.876667,1.876667,13287000
04/06/2012,1.868667,1.894,1.807333,1.858667,1.858667,15463500
05/06/2012,1.856,1.892667,1.837333,1.860667,1.860667,9463500
06/06/2012,1.88,1.963333,1.876,1.948,1.948,13648500
07/06/2012,1.987333,1.991333,1.923333,1.928667,1.928667,7381500
08/06/2012,1.924,2.012667,1.876667,2.005333,2.005333,13216500
11/06/2012,2.020667,2.066667,1.930667,1.941333,1.941333,9540000
12/06/2012,1.948667,1.989333,1.920667,1.977333,1.977333,8535000
13/06/2012,1.97,2.042667,1.964667,1.984667,1.984667,12661500
14/06/2012,2.012,2.043333,1.908,1.959333,1.959333,13083000
15/06/2012,1.959333,1.996667,1.920667,1.994,1.994,9702000
18/06/2012,1.996,2.155333,1.966667,2.122667,2.122667,18852000
19/06/2012,2.134667,2.177333,2.1,2.139333,2.139333,13666500
20/06/2012,2.233333,2.3,2.214,2.252,2.252,51336000
21/06/2012,2.284,2.285333,2.122667,2.146,2.146,28378500
22/06/2012,2.173333,2.265333,2.164,2.252667,2.252667,45699000
25/06/2012,2.262667,2.274667,2.183333,2.207333,2.207333,22477500
26/06/2012,2.136667,2.156667,2.092667,2.107333,2.107333,39208500
27/06/2012,2.126667,2.163333,2.104667,2.130667,2.130667,15708000
28/06/2012,2.126667,2.140667,2.041333,2.094,2.094,13711500
29/06/2012,2.186667,2.186667,2.066667,2.086,2.086,16887000
02/07/2012,2.09,2.12,2.012667,2.026667,2.026667,19734000
03/07/2012,2.04,2.066667,2.026667,2.044,2.044,14205000
05/07/2012,2.054,2.111333,2.053333,2.082,2.082,18807000
06/07/2012,2.066,2.115333,2.053333,2.066,2.066,11767500
09/07/2012,2.062667,2.122,2.044667,2.099333,2.099333,13657500
10/07/2012,2.102667,2.165333,2.059333,2.084667,2.084667,11376000
11/07/2012,2.104667,2.112,2.067333,2.100667,2.100667,9579000
12/07/2012,2.086,2.200667,2.053333,2.18,2.18,16885500
13/07/2012,2.198,2.293333,2.188667,2.283333,2.283333,19572000
16/07/2012,2.288,2.4,2.26,2.397333,2.397333,26160000
17/07/2012,2.333333,2.347333,2.158667,2.223333,2.223333,38539500
18/07/2012,2.094667,2.244667,2.070667,2.143333,2.143333,43228500
19/07/2012,2.181333,2.21,2.136,2.151333,2.151333,21538500
20/07/2012,2.138,2.15,2.083333,2.119333,2.119333,23527500
23/07/2012,2.07,2.086667,2.041333,2.044,2.044,20802000
24/07/2012,2.044,2.069333,1.974667,1.989333,1.989333,22504500
25/07/2012,1.994667,1.998667,1.916667,1.93,1.93,42633000
26/07/2012,1.993333,2,1.842667,1.875333,1.875333,33934500
27/07/2012,1.914,1.977333,1.873333,1.967333,1.967333,25095000
30/07/2012,1.967333,2.016667,1.814,1.823333,1.823333,30978000
31/07/2012,1.836,1.864667,1.823333,1.828,1.828,23626500
01/08/2012,1.866,1.866,1.735333,1.75,1.75,23884500
02/08/2012,1.789333,1.79,1.701333,1.74,1.74,19576500
03/08/2012,1.793333,1.836667,1.782667,1.818,1.818,18142500
06/08/2012,1.836667,1.913333,1.836667,1.884667,1.884667,22923000
07/08/2012,1.918,2.06,1.9,2.016667,2.016667,35808000
08/08/2012,1.993333,2,1.906,1.939333,1.939333,19633500
09/08/2012,1.968,2,1.942,1.960667,1.960667,10089000
10/08/2012,1.954,1.996,1.954,1.996,1.996,10611000
13/08/2012,1.979333,2.086667,1.94,2.078,2.078,13051500
14/08/2012,2.05,2.078,1.950667,1.961333,1.961333,11901000
15/08/2012,1.959333,1.98,1.920667,1.96,1.96,7881000
16/08/2012,1.968667,2.026,1.966667,2.02,2.02,10035000
17/08/2012,2.019333,2.047333,1.998667,2.000667,2.000667,7623000
20/08/2012,2.01,2.026,1.94,1.967333,1.967333,17686500
21/08/2012,1.972,2,1.933333,1.940667,1.940667,11424000
22/08/2012,1.934,2.002667,1.934,1.996667,1.996667,11632500
23/08/2012,2,2.056667,1.976667,2.048667,2.048667,22065000
24/08/2012,2.004,2.016,1.960667,1.966667,1.966667,21441000
27/08/2012,1.971333,1.98,1.878,1.888,1.888,20256000
28/08/2012,1.893333,1.958667,1.866667,1.912667,1.912667,21040500
29/08/2012,1.899333,1.909333,1.868,1.894,1.894,12583500
30/08/2012,1.906667,1.916,1.873333,1.894,1.894,9846000
31/08/2012,1.907333,1.922667,1.88,1.901333,1.901333,8097000
04/09/2012,1.901333,1.932667,1.86,1.876,1.876,11287500
05/09/2012,1.867333,1.9,1.854,1.862667,1.862667,9589500
06/09/2012,1.866667,1.926667,1.86,1.903333,1.903333,12625500
07/09/2012,1.903333,1.971333,1.9,1.956667,1.956667,14298000
10/09/2012,1.946667,1.956667,1.82,1.824667,1.824667,22249500
11/09/2012,1.850667,1.877333,1.826667,1.853333,1.853333,15223500
12/09/2012,1.86,1.905333,1.853333,1.885333,1.885333,17178000
13/09/2012,1.904667,1.966667,1.898667,1.965333,1.965333,22270500
14/09/2012,2,2.043333,1.976667,2.026,2.026,23049000
17/09/2012,2.156667,2.185333,2.100667,2.169333,2.169333,48192000
18/09/2012,2.125333,2.126667,2.045333,2.089333,2.089333,26827500
19/09/2012,2.066667,2.116,2.062667,2.07,2.07,15727500
20/09/2012,2.062,2.1,2.045333,2.06,2.06,13686000
21/09/2012,2.073333,2.099333,1.969333,2.001333,2.001333,28050000
24/09/2012,1.967333,2.068667,1.96,2.044,2.044,19528500
25/09/2012,1.908,1.965333,1.835333,1.844,1.844,85206000
26/09/2012,1.844,1.893333,1.832,1.836,1.836,22908000
27/09/2012,1.854667,1.902667,1.84,1.899333,1.899333,26379000
28/09/2012,1.915333,1.992667,1.907333,1.952,1.952,65151000
01/10/2012,1.966667,1.992667,1.933333,1.944,1.944,13266000
02/10/2012,1.952,1.992667,1.933333,1.986667,1.986667,10935000
03/10/2012,1.983333,1.996667,1.949333,1.953333,1.953333,15792000
04/10/2012,2,2.006667,1.91,1.96,1.96,23119500
05/10/2012,1.98,1.987333,1.912,1.926,1.926,14079000
08/10/2012,1.924,1.96,1.907333,1.95,1.95,13345500
09/10/2012,1.941333,1.941333,1.883333,1.891333,1.891333,17895000
10/10/2012,1.892667,1.914667,1.867333,1.893333,1.893333,7554000
11/10/2012,1.929333,1.932,1.883333,1.888,1.888,6759000
12/10/2012,1.888,1.915333,1.833333,1.842667,1.842667,14814000
15/10/2012,1.868,1.87,1.790667,1.822,1.822,22030500
16/10/2012,1.844667,1.872667,1.822667,1.870667,1.870667,7189500
17/10/2012,1.883333,1.922667,1.853333,1.921333,1.921333,10020000
18/10/2012,1.932667,1.932667,1.852,1.869333,1.869333,11115000
19/10/2012,1.855333,1.88,1.82,1.849333,1.849333,15411000
22/10/2012,1.866,1.866667,1.824,1.856667,1.856667,7053000
23/10/2012,1.825333,1.904,1.824667,1.892667,1.892667,11235000
24/10/2012,1.901333,1.901333,1.816667,1.828,1.828,15246000
25/10/2012,1.853333,1.853333,1.83,1.834667,1.834667,8665500
26/10/2012,1.835333,1.853333,1.801333,1.825333,1.825333,7161000
31/10/2012,1.846667,1.89,1.824667,1.875333,1.875333,11628000
01/11/2012,1.883333,1.966,1.88,1.95,1.95,15361500
02/11/2012,1.951333,1.97,1.903333,1.928,1.928,15454500
05/11/2012,1.986667,2.105333,1.955333,2.1,2.1,30733500
06/11/2012,2.040667,2.08,1.996667,2.076667,2.076667,34860000
07/11/2012,2.066667,2.136667,2.054,2.102667,2.102667,25717500
08/11/2012,2.067333,2.125333,2.062667,2.087333,2.087333,19110000
09/11/2012,2.04,2.062,1.99,2.021333,2.021333,12945000
12/11/2012,2.019333,2.094667,2.010667,2.071333,2.071333,8338500
13/11/2012,2.086,2.133333,2.048,2.107333,2.107333,14974500
14/11/2012,2.130667,2.141333,2.08,2.092,2.092,13069500
15/11/2012,2.086667,2.096,2.033333,2.054667,2.054667,14760000
16/11/2012,2.076667,2.133333,2.039333,2.122667,2.122667,13630500
19/11/2012,2.138,2.216667,2.122667,2.194667,2.194667,20886000
20/11/2012,2.186667,2.206667,2.127333,2.2,2.2,13837500
21/11/2012,2.174,2.231333,2.152667,2.164667,2.164667,14448000
23/11/2012,2.173333,2.188667,2.113333,2.142,2.142,6454500
26/11/2012,2.14,2.153333,2.108,2.151333,2.151333,7437000
27/11/2012,2.142,2.177333,2.101333,2.143333,2.143333,13662000
28/11/2012,2.133333,2.286,2.127333,2.215333,2.215333,22878000
29/11/2012,2.229333,2.266667,2.191333,2.246,2.246,16551000
30/11/2012,2.242,2.285333,2.200667,2.254667,2.254667,21304500
03/12/2012,2.259333,2.333333,2.233333,2.308,2.308,31285500
04/12/2012,2.272,2.32,2.236667,2.26,2.26,18949500
05/12/2012,2.254667,2.279333,2.238667,2.247333,2.247333,9922500
06/12/2012,2.254667,2.32,2.233333,2.26,2.26,9906000
07/12/2012,2.286667,2.299333,2.256667,2.278,2.278,9966000
10/12/2012,2.295333,2.32,2.278667,2.304667,2.304667,13947000
11/12/2012,2.306667,2.366667,2.297333,2.352,2.352,23589000
12/12/2012,2.347333,2.386667,2.33,2.350667,2.350667,30957000
13/12/2012,2.350667,2.353333,2.183333,2.240667,2.240667,32269500
14/12/2012,2.252,2.293333,2.239333,2.254,2.254,15345000
17/12/2012,2.251333,2.3,2.25,2.293333,2.293333,12373500
18/12/2012,2.284,2.338,2.284,2.306,2.306,23308500
19/12/2012,2.316667,2.350667,2.301333,2.307333,2.307333,19482000
20/12/2012,2.300667,2.319333,2.27,2.295333,2.295333,13818000
21/12/2012,2.262667,2.278,2.238667,2.266667,2.266667,22386000
24/12/2012,2.242667,2.29,2.236667,2.285333,2.285333,5637000
26/12/2012,2.264,2.3,2.233333,2.239333,2.239333,9021000
27/12/2012,2.233333,2.260667,2.2,2.246,2.246,8416500
28/12/2012,2.225333,2.243333,2.201333,2.214667,2.214667,6211500
31/12/2012,2.2,2.264667,2.2,2.258,2.258,8923500
02/01/2013,2.333333,2.363333,2.314,2.357333,2.357333,17922000
03/01/2013,2.345333,2.363333,2.316667,2.318,2.318,11130000
04/01/2013,2.32,2.32,2.261333,2.293333,2.293333,10110000
07/01/2013,2.32,2.32,2.26,2.289333,2.289333,6630000
08/01/2013,2.3,2.3,2.207333,2.245333,2.245333,19260000
09/01/2013,2.267333,2.279333,2.226667,2.242667,2.242667,10470000
10/01/2013,2.258,2.266,2.225333,2.235333,2.235333,13837500
11/01/2013,2.269333,2.269333,2.140667,2.194,2.194,23448000
14/01/2013,2.205333,2.225333,2.19,2.217333,2.217333,13876500
15/01/2013,2.207333,2.283333,2.205333,2.26,2.26,24363000
16/01/2013,2.256667,2.282,2.248667,2.273333,2.273333,20673000
17/01/2013,2.277333,2.323333,2.261333,2.292,2.292,21550500
18/01/2013,2.316,2.318667,2.254667,2.301333,2.301333,53326500
22/01/2013,2.304,2.37,2.284,2.346,2.346,28803000
23/01/2013,2.334667,2.416,2.330667,2.4,2.4,23464500
24/01/2013,2.4,2.514667,2.389333,2.466,2.466,29556000
25/01/2013,2.466667,2.502667,2.453333,2.465333,2.465333,19317000
28/01/2013,2.457333,2.580667,2.457333,2.535333,2.535333,29790000
29/01/2013,2.54,2.562667,2.475333,2.53,2.53,21399000
30/01/2013,2.523333,2.533333,2.495333,2.501333,2.501333,14521500
31/01/2013,2.524667,2.524667,2.462,2.500667,2.500667,13521000
01/02/2013,2.544667,2.566667,2.508,2.553333,2.553333,16509000
04/02/2013,2.56,2.561333,2.506,2.516,2.516,16920000
05/02/2013,2.533333,2.576667,2.512,2.542,2.542,19653000
06/02/2013,2.545333,2.626,2.526667,2.611333,2.611333,28398000
07/02/2013,2.612667,2.645333,2.596667,2.632,2.632,17949000
08/02/2013,2.63,2.666667,2.609333,2.616,2.616,17097000
11/02/2013,2.532,2.61,2.5,2.561333,2.561333,48994500
12/02/2013,2.563333,2.591333,2.486,2.526,2.526,33919500
13/02/2013,2.553333,2.6,2.536667,2.563333,2.563333,14502000
14/02/2013,2.576,2.583333,2.547333,2.551333,2.551333,14860500
15/02/2013,2.566667,2.567333,2.463333,2.469333,2.469333,30264000
19/02/2013,2.490667,2.619333,2.487333,2.618667,2.618667,40521000
20/02/2013,2.62,2.643333,2.564,2.569333,2.569333,46830000
21/02/2013,2.432667,2.492667,2.302667,2.344,2.344,135567000
22/02/2013,2.381333,2.426,2.373333,2.407333,2.407333,38209500
25/02/2013,2.41,2.45,2.289333,2.292,2.292,43341000
26/02/2013,2.297333,2.330667,2.253333,2.295333,2.295333,41443500
27/02/2013,2.294,2.360667,2.293333,2.34,2.34,29388000
28/02/2013,2.392667,2.406667,2.291333,2.322,2.322,29473500
01/03/2013,2.333333,2.338667,2.283333,2.31,2.31,23199000
04/03/2013,2.318,2.388667,2.313333,2.372,2.372,26365500
05/03/2013,2.4,2.461333,2.386,2.443333,2.443333,31305000
06/03/2013,2.467333,2.525333,2.464667,2.512667,2.512667,17250000
07/03/2013,2.515333,2.576667,2.458667,2.548667,2.548667,17374500
08/03/2013,2.537333,2.629333,2.490667,2.564667,2.564667,13681500
11/03/2013,2.591333,2.629333,2.576667,2.606667,2.606667,23692500
12/03/2013,2.593333,2.625333,2.59,2.608,2.608,19126500
13/03/2013,2.6,2.632667,2.587333,2.598667,2.598667,12330000
14/03/2013,2.593333,2.594,2.451333,2.456667,2.456667,30315000
15/03/2013,2.442667,2.443333,2.347333,2.352667,2.352667,49194000
18/03/2013,2.353333,2.404,2.328,2.343333,2.343333,19741500
19/03/2013,2.35,2.373333,2.329333,2.338667,2.338667,16477500
20/03/2013,2.350667,2.404667,2.344,2.396667,2.396667,21345000
21/03/2013,2.396667,2.470667,2.382667,2.400667,2.400667,17194500
22/03/2013,2.413333,2.453333,2.413333,2.441333,2.441333,6603000
25/03/2013,2.473333,2.568,2.451333,2.502,2.502,35682000
26/03/2013,2.532,2.548,2.510667,2.524,2.524,27123000
27/03/2013,2.529333,2.558667,2.487333,2.544,2.544,19444500
28/03/2013,2.548667,2.549333,2.516667,2.526,2.526,17380500
01/04/2013,2.824,3.112,2.78,2.928667,2.928667,211477500
02/04/2013,2.906667,3.033333,2.900667,2.956,2.956,99786000
03/04/2013,2.873333,2.898,2.680667,2.74,2.74,84654000
04/04/2013,2.740667,2.816667,2.720667,2.800667,2.800667,33972000
05/04/2013,2.8,2.8,2.7,2.758,2.758,23286000
08/04/2013,2.798,2.836667,2.767333,2.788667,2.788667,25185000
09/04/2013,2.786667,2.788667,2.688667,2.7,2.7,25441500
10/04/2013,2.713333,2.800667,2.707333,2.790667,2.790667,31816500
11/04/2013,2.804,2.97,2.783333,2.906,2.906,51711000
12/04/2013,2.883333,3.009333,2.87,2.916667,2.916667,47241000
15/04/2013,2.9,2.92,2.834,2.886667,2.886667,25221000
16/04/2013,2.946,3.076,2.927333,3.039333,3.039333,47706000
17/04/2013,3.033333,3.063333,2.969333,3.03,3.03,31777500
18/04/2013,3.065333,3.173333,3.026,3.131333,3.131333,50518500
19/04/2013,3.164,3.325333,3.138,3.188667,3.188667,45175500
22/04/2013,3.24,3.346667,3.183333,3.346,3.346,59091000
23/04/2013,3.4,3.528,3.377333,3.400667,3.400667,56007000
24/04/2013,3.393333,3.403333,3.265333,3.362,3.362,39450000
25/04/2013,3.366667,3.493333,3.366667,3.466667,3.466667,41938500
26/04/2013,3.542,3.582667,3.374667,3.413333,3.413333,54331500
29/04/2013,3.450667,3.666,3.413333,3.662667,3.662667,54595500
30/04/2013,3.733333,3.878667,3.584,3.599333,3.599333,82839000
01/05/2013,3.732667,3.732667,3.533333,3.552,3.552,41142000
02/05/2013,3.59,3.684667,3.58,3.607333,3.607333,45756000
03/05/2013,3.764667,3.764667,3.633333,3.636667,3.636667,50680500
06/05/2013,3.759333,3.977333,3.7,3.966667,3.966667,65500500
07/05/2013,4.133333,4.158,3.674667,3.700667,3.700667,149865000
08/05/2013,3.833333,3.88,3.714,3.719333,3.719333,101548500
09/05/2013,4.674667,5.051333,4.246,4.626667,4.626667,429075000
10/05/2013,4.643333,5.4,4.616667,5.117333,5.117333,376239000
13/05/2013,5.399333,5.866667,5.276667,5.853333,5.853333,336253500
14/05/2013,6.281333,6.474667,5.41,5.549333,5.549333,557458500
15/05/2013,5.453333,5.792,5.207333,5.656,5.656,253180500
16/05/2013,6.313333,6.333333,5.910667,6.15,6.15,324210000
17/05/2013,6.166667,6.296,5.833333,6.1,6.1,285033000
20/05/2013,6.074667,6.166667,5.908667,5.996,5.996,125226000
21/05/2013,5.9,5.999333,5.685333,5.839333,5.839333,134973000
22/05/2013,5.758,6.064,5.7,5.816,5.816,128520000
23/05/2013,5.654,6.200667,5.536667,6.182,6.182,180333000
24/05/2013,6.173333,6.53,6.133333,6.472,6.472,241863000
28/05/2013,6.77,7.383333,6.686667,7.355333,7.355333,295378500
29/05/2013,7.57,7.66,6.6,6.975333,6.975333,376492500
30/05/2013,6.830667,7.302667,6.746667,6.996667,6.996667,242005500
31/05/2013,7.084,7.096,6.515333,6.517333,6.517333,227580000
03/06/2013,6.508,6.508,5.883333,6.172667,6.172667,287094000
04/06/2013,6.183333,6.428,6.16,6.322667,6.322667,132841500
05/06/2013,6.244,6.531333,5.940667,6.358,6.358,183372000
06/06/2013,6.35,6.618,6.340667,6.49,6.49,142663500
07/06/2013,6.533333,6.86,6.446667,6.802667,6.802667,160674000
10/06/2013,6.595333,6.834667,6.571333,6.67,6.67,138429000
11/06/2013,6.545333,6.578667,6.27,6.298,6.298,110910000
12/06/2013,6.453333,6.698667,6.383333,6.515333,6.515333,137890500
13/06/2013,6.6,6.618667,6.341333,6.545333,6.545333,89424000
14/06/2013,6.666667,6.834667,6.622,6.686667,6.686667,98470500
17/06/2013,6.906667,6.983333,6.746667,6.813333,6.813333,105993000
18/06/2013,6.783333,6.932,6.613333,6.892667,6.892667,131929500
19/06/2013,6.804,7.111333,6.800667,6.978667,6.978667,128683500
20/06/2013,6.976667,7.142,6.63,6.71,6.71,151597500
21/06/2013,6.913333,6.913333,6.5,6.636667,6.636667,175779000
24/06/2013,6.433333,6.858,6.353333,6.766,6.766,106797000
